InvoiceNo,InvoiceDate,FwdInvoiceRefNo,StockReceiptDate,UOM,QtyCases,QtyUnits,Rate,Amount,TaxableAmount
2379,02-10-2022,,02-10-2022,24,30,0,517.86,15535.71,15535.71
2380,02-10-2022,,02-10-2022,24,30,0,517.86,15535.71,15535.71
2381,02-10-2022,,02-10-2022,24,40,0,517.86,20714.29,20714.29
2382,02-10-2022,,02-10-2022,24,20,0,517.86,10357.14,10357.14
2383,02-10-2022,,02-10-2022,30,900,0,365.71,329142.86,329142.86
2384,02-10-2022,,02-10-2022,30,1070,0,351.43,376028.57,376028.57
2385,02-10-2022,,02-10-2022,30,800,0,351.43,281142.86,281142.86
2386,02-10-2022,,02-10-2022,15,10,0,461.43,4614.29,4614.29
2387,02-10-2022,,02-10-2022,30,10,0,330.36,3303.57,3303.57
2388,02-10-2022,,02-10-2022,30,5,0,330.36,1651.79,1651.79
2389,02-10-2022,,02-10-2022,15,20,0,447.14,8942.86,8942.86
2390,02-10-2022,,02-10-2022,24,150,0,129.29,19392.86,19392.86
2391,02-10-2022,,02-10-2022,30,486,0,351.43,170794.29,170794.29
2392,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
2393,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
2394,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
2395,02-10-2022,,02-10-2022,30,584,0,351.43,205234.29,205234.29
2396,02-10-2022,,02-10-2022,30,200,0,351.43,70285.71,70285.71
2397,02-10-2022,,02-10-2022,24,110,0,136.43,15007.14,15007.14
2398,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
2399,02-10-2022,,02-10-2022,12,1,0,946.43,946.43,946.43
2400,02-10-2022,,02-10-2022,15,20,0,447.14,8942.86,8942.86
2401,02-10-2022,,02-10-2022,12,5,0,946.43,4732.14,4732.14
2402,02-10-2022,,02-10-2022,24,50,0,546.79,27339.29,27339.29
2403,02-10-2022,,02-10-2022,24,40,0,546.79,21871.43,21871.43
2404,02-10-2022,,02-10-2022,24,50,0,546.79,27339.29,27339.29
2405,02-10-2022,,02-10-2022,30,75,0,0.71,53.57,53.57
2406,02-10-2022,,02-10-2022,30,50,0,207.14,10357.14,10357.14
2407,02-10-2022,,02-10-2022,30,118,0,355,41890,41890
2408,02-10-2022,,02-10-2022,40,110,0,291.07,32017.86,32017.86
2409,02-10-2022,,02-10-2022,40,100,0,273.21,27321.43,27321.43
2410,02-10-2022,,02-10-2022,40,100,0,264.29,26428.57,26428.57
2411,02-10-2022,,02-10-2022,40,100,0,273.21,27321.43,27321.43
2412,02-10-2022,,02-10-2022,40,100,0,273.21,27321.43,27321.43
2413,02-10-2022,,02-10-2022,40,100,0,273.21,27321.43,27321.43
2414,02-10-2022,,02-10-2022,30,10,0,370.54,3705.36,3705.36
2415,02-10-2022,,02-10-2022,12,710,0,130.51,92661.02,92661.02
2416,02-10-2022,,02-10-2022,12,710,0,113.56,80627.12,80627.12
2417,02-10-2022,,02-10-2022,12,492,6,113.56,55928.75,55928.75
2418,02-10-2022,,02-10-2022,12,710,0,113.56,80627.12,80627.12
2419,02-10-2022,,02-10-2022,12,700,0,113.56,79491.53,79491.53
2420,02-10-2022,,02-10-2022,24,40,0,546.79,21871.43,21871.43
2421,02-10-2022,,02-10-2022,24,50,0,546.79,27339.29,27339.29
2422,02-10-2022,,02-10-2022,12,157,6,113.56,17884.8,17884.8
2423,02-10-2022,,02-10-2022,12,710,0,113.56,80627.12,80627.12
2424,02-10-2022,,02-10-2022,24,50,0,550.71,27535.71,27535.71
2425,02-10-2022,,02-10-2022,12,540,0,113.56,61322.03,61322.03
2426,02-10-2022,,02-10-2022,24,2,0,289.29,578.57,578.57
2427,02-10-2022,,02-10-2022,30,100,0,428.57,42857.14,42857.14
2428,02-10-2022,,02-10-2022,30,100,0,446.43,44642.86,44642.86
2429,02-10-2022,,02-10-2022,24,150,0,289.29,43392.86,43392.86
2430,02-10-2022,,02-10-2022,30,53,0,428.57,22714.29,22714.29
2431,02-10-2022,,02-10-2022,24,40,0,275,11000,11000
2432,02-10-2022,,02-10-2022,24,100,0,267.86,26785.71,26785.71
2433,02-10-2022,,02-10-2022,30,147,0,428.57,63000,63000
2434,02-10-2022,,02-10-2022,24,80,0,275,22000,22000
2435,02-10-2022,,02-10-2022,30,140,0,428.57,60000,60000
2436,02-10-2022,,02-10-2022,24,170,0,255.08,43364.41,43364.41
2437,02-10-2022,,02-10-2022,30,5,0,348.21,1741.07,1741.07
2438,02-10-2022,,02-10-2022,24,40,0,546.79,21871.43,21871.43
2439,02-10-2022,,02-10-2022,24,40,0,546.79,21871.43,21871.43
2440,02-10-2022,,02-10-2022,30,10,0,330.36,3303.57,3303.57
2441,02-10-2022,,02-10-2022,24,50,0,550.71,27535.71,27535.71
2442,02-10-2022,,02-10-2022,30,300,0,351.43,105428.57,105428.57
2443,02-10-2022,,02-10-2022,30,150,0,351.43,52714.29,52714.29
2444,02-10-2022,,02-10-2022,30,100,0,351.43,35142.86,35142.86
2445,02-10-2022,,02-10-2022,30,5,0,330.36,1651.79,1651.79
2446,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
2447,02-10-2022,,02-10-2022,24,130,0,129.29,16807.14,16807.14
2448,02-10-2022,,02-10-2022,30,20,0,330.36,6607.14,6607.14
2449,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
2450,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
2451,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
2452,02-10-2022,,02-10-2022,24,120,0,136.43,16371.43,16371.43
2453,02-10-2022,,02-10-2022,12,5,0,930.36,4651.79,4651.79
2454,02-10-2022,,02-10-2022,30,20,0,365.71,7314.29,7314.29
2455,02-10-2022,,02-10-2022,30,190,0,365.71,69485.71,69485.71
2456,02-10-2022,,02-10-2022,30,150,0,351.43,52714.29,52714.29
2457,02-10-2022,,02-10-2022,30,280,0,351.43,98400,98400
2458,02-10-2022,,02-10-2022,30,5,0,370.54,1852.68,1852.68
2459,02-10-2022,,02-10-2022,30,20,0,370.54,7410.71,7410.71
2460,02-10-2022,,02-10-2022,30,10,0,370.54,3705.36,3705.36
2461,02-10-2022,,02-10-2022,12,7,0,765.18,5356.25,5356.25
2462,02-10-2022,,02-10-2022,24,110,0,148.31,16313.56,16313.56
2463,02-10-2022,,02-10-2022,24,60,0,148.31,8898.31,8898.31
2464,02-10-2022,,02-10-2022,24,230,0,148.31,34110.17,34110.17
2465,02-10-2022,,02-10-2022,24,200,0,148.31,29661.02,29661.02
2466,02-10-2022,,02-10-2022,24,250,0,148.31,37076.27,37076.27
2467,02-10-2022,,02-10-2022,24,72,0,148.31,10677.97,10677.97
2468,02-10-2022,,02-10-2022,30,17,0,370.54,6299.11,6299.11
2469,02-10-2022,,02-10-2022,24,40,0,278.57,11142.86,11142.86
2470,02-10-2022,,02-10-2022,30,150,0,351.43,52714.29,52714.29
2471,02-10-2022,,02-10-2022,30,200,0,351.43,70285.71,70285.71
2472,02-10-2022,,02-10-2022,30,100,0,351.43,35142.86,35142.86
2473,02-10-2022,,02-10-2022,24,40,0,264.29,10571.43,10571.43
2474,02-10-2022,,02-10-2022,30,100,0,351.43,35142.86,35142.86
2475,02-10-2022,,02-10-2022,30,105,0,351.43,36900,36900
2476,02-10-2022,,02-10-2022,24,50,0,264.29,13214.29,13214.29
2477,02-10-2022,,02-10-2022,30,100,0,351.43,35142.86,35142.86
2478,02-10-2022,,02-10-2022,24,40,0,278.57,11142.86,11142.86
2479,02-10-2022,,02-10-2022,24,40,0,264.29,10571.43,10571.43
2480,02-10-2022,,02-10-2022,24,50,0,264.29,13214.29,13214.29
2481,02-10-2022,,02-10-2022,30,10,0,370.54,3705.36,3705.36
2482,02-10-2022,,02-10-2022,24,50,0,546.79,27339.29,27339.29
2483,02-10-2022,,02-10-2022,30,15,0,370.54,5558.04,5558.04
2484,02-10-2022,,02-10-2022,12,710,0,105.08,74610.17,74610.17
2485,02-10-2022,,02-10-2022,12,710,0,105.08,74610.17,74610.17
2486,02-10-2022,,02-10-2022,12,740,0,105.08,77762.71,77762.71
2487,02-10-2022,,02-10-2022,12,680,0,105.08,71457.63,71457.63
2488,02-10-2022,,02-10-2022,12,680,0,105.93,72033.9,72033.9
2489,02-10-2022,,02-10-2022,24,5,0,691.43,3457.14,3457.14
2490,02-10-2022,,02-10-2022,30,105,0,428.57,45000,45000
2491,02-10-2022,,02-10-2022,24,50,0,275,13750,13750
2492,02-10-2022,,02-10-2022,30,100,0,428.57,42857.14,42857.14
2493,02-10-2022,,02-10-2022,30,98,0,428.57,42000,42000
2494,02-10-2022,,02-10-2022,24,360,0,255.08,91830.51,91830.51
2495,02-10-2022,,02-10-2022,9,30,0,513.21,15396.43,15396.43
2496,02-10-2022,,02-10-2022,9,20,0,498.93,9978.57,9978.57
2497,02-10-2022,,02-10-2022,24,40,0,287.86,11514.29,11514.29
2498,02-10-2022,,02-10-2022,24,100,0,273.57,27357.14,27357.14
2499,02-10-2022,,02-10-2022,24,200,0,287.86,57571.43,57571.43
2500,02-10-2022,,02-10-2022,24,100,0,273.57,27357.14,27357.14
2501,02-10-2022,,02-10-2022,24,100,0,273.57,27357.14,27357.14
2502,02-10-2022,,02-10-2022,24,150,0,273.57,41035.71,41035.71
2503,02-10-2022,,02-10-2022,24,110,0,273.57,30092.86,30092.86
2504,02-10-2022,,02-10-2022,24,40,0,561.07,22442.86,22442.86
2505,02-10-2022,,02-10-2022,24,50,0,546.79,27339.29,27339.29
2506,02-10-2022,,02-10-2022,24,50,0,250.89,12544.64,12544.64
2507,02-10-2022,,02-10-2022,24,50,0,250.89,12544.64,12544.64
2508,02-10-2022,,02-10-2022,12,3,0,866.07,2598.21,2598.21
2509,02-10-2022,,02-10-2022,15,20,0,447.14,8942.86,8942.86
2510,02-10-2022,,02-10-2022,30,2,0,468.75,937.5,937.5
2511,02-10-2022,,02-10-2022,30,102,0,148.31,15127.12,15127.12
2512,02-10-2022,,02-10-2022,30,20,0,468.75,9375,9375
2513,02-10-2022,,02-10-2022,30,10,0,450.89,4508.93,4508.93
2514,02-10-2022,,02-10-2022,30,20,0,450.89,9017.86,9017.86
2515,02-10-2022,,02-10-2022,30,10,0,450.89,4508.93,4508.93
2516,02-10-2022,,02-10-2022,30,100,0,131.36,13135.59,13135.59
2517,02-10-2022,,02-10-2022,24,50,0,150.71,7535.71,7535.71
2518,02-10-2022,,02-10-2022,24,50,0,150.71,7535.71,7535.71
2519,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
2520,02-10-2022,,02-10-2022,24,25,0,136.43,3410.71,3410.71
2521,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
2522,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
2523,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
2524,02-10-2022,,02-10-2022,12,5,0,779.46,3897.32,3897.32
2525,02-10-2022,,02-10-2022,24,2,0,289.29,578.57,578.57
2526,02-10-2022,,02-10-2022,24,50,0,701.34,35066.96,35066.96
2527,02-10-2022,,02-10-2022,24,40,0,683.48,27339.29,27339.29
2528,02-10-2022,,02-10-2022,12,20,0,662.5,13250,13250
2529,02-10-2022,,02-10-2022,24,50,0,683.48,34174.11,34174.11
2530,02-10-2022,,02-10-2022,24,50,0,683.48,34174.11,34174.11
2531,02-10-2022,,02-10-2022,24,50,0,683.48,34174.11,34174.11
2532,02-10-2022,,02-10-2022,9,30,0,238.57,7157.14,7157.14
2533,02-10-2022,,02-10-2022,9,20,0,498.93,9978.57,9978.57
2534,02-10-2022,,02-10-2022,9,40,0,502.86,20114.29,20114.29
2535,02-10-2022,,02-10-2022,24,25,0,136.43,3410.71,3410.71
2536,02-10-2022,,02-10-2022,9,20,0,498.93,9978.57,9978.57
2537,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
2538,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
2539,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
2540,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
2541,02-10-2022,,02-10-2022,30,200,0,343.75,68750,68750
2542,02-10-2022,,02-10-2022,30,200,0,316.96,63392.86,63392.86
2543,02-10-2022,,02-10-2022,30,120,0,325.89,39107.14,39107.14
2544,02-10-2022,,02-10-2022,30,100,0,325.89,32589.29,32589.29
2545,02-10-2022,,02-10-2022,30,95,0,325.89,30959.82,30959.82
2546,02-10-2022,,02-10-2022,30,5,0,325.89,1629.46,1629.46
2547,02-10-2022,,02-10-2022,30,150,0,325.89,48883.93,48883.93
2548,02-10-2022,,02-10-2022,30,100,0,325.89,32589.29,32589.29
2549,02-10-2022,,02-10-2022,30,100,0,325.89,32589.29,32589.29
2550,02-10-2022,,02-10-2022,24,150,0,157.86,23678.57,23678.57
2551,02-10-2022,,02-10-2022,24,50,0,165,8250,8250
2552,02-10-2022,,02-10-2022,24,50,0,165,8250,8250
2553,02-10-2022,,02-10-2022,24,100,0,165,16500,16500
2554,02-10-2022,,02-10-2022,24,50,0,535.71,26785.71,26785.71
2555,02-10-2022,,02-10-2022,24,40,0,517.86,20714.29,20714.29
2556,02-10-2022,,02-10-2022,24,30,0,517.86,15535.71,15535.71
2557,02-10-2022,,02-10-2022,24,20,0,517.86,10357.14,10357.14
2558,02-10-2022,,02-10-2022,24,40,0,517.86,20714.29,20714.29
2559,02-10-2022,,02-10-2022,30,165,0,351.43,57985.71,57985.71
2560,02-10-2022,,02-10-2022,24,150,0,147.46,22118.64,22118.64
2561,02-10-2022,,02-10-2022,24,170,0,164.41,27949.15,27949.15
2562,02-10-2022,,02-10-2022,24,200,0,273.57,54714.29,54714.29
2563,02-10-2022,,02-10-2022,24,150,0,147.46,22118.64,22118.64
2564,02-10-2022,,02-10-2022,24,100,0,273.57,27357.14,27357.14
2565,02-10-2022,,02-10-2022,24,50,0,276.43,13821.43,13821.43
2566,02-10-2022,,02-10-2022,24,300,0,147.46,44237.29,44237.29
2567,02-10-2022,,02-10-2022,24,100,0,273.57,27357.14,27357.14
2568,02-10-2022,,02-10-2022,24,100,0,273.57,27357.14,27357.14
2569,02-10-2022,,02-10-2022,24,50,0,535.71,26785.71,26785.71
2570,02-10-2022,,02-10-2022,24,20,0,517.86,10357.14,10357.14
2571,02-10-2022,,02-10-2022,24,30,0,517.86,15535.71,15535.71
2572,02-10-2022,,02-10-2022,24,30,0,517.86,15535.71,15535.71
2573,02-10-2022,,02-10-2022,24,40,0,517.86,20714.29,20714.29
2574,02-10-2022,,02-10-2022,24,20,0,517.86,10357.14,10357.14
2575,02-10-2022,,02-10-2022,30,900,0,365.71,329142.86,329142.86
2576,02-10-2022,,02-10-2022,30,1070,0,351.43,376028.57,376028.57
2577,02-10-2022,,02-10-2022,30,800,0,351.43,281142.86,281142.86
2578,02-10-2022,,02-10-2022,15,10,0,461.43,4614.29,4614.29
2579,02-10-2022,,02-10-2022,30,10,0,330.36,3303.57,3303.57
2580,02-10-2022,,02-10-2022,30,5,0,330.36,1651.79,1651.79
2581,02-10-2022,,02-10-2022,15,20,0,447.14,8942.86,8942.86
2582,02-10-2022,,02-10-2022,24,150,0,129.29,19392.86,19392.86
2583,02-10-2022,,02-10-2022,30,486,0,351.43,170794.29,170794.29
2584,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
2585,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
2586,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
2587,02-10-2022,,02-10-2022,30,584,0,351.43,205234.29,205234.29
2588,02-10-2022,,02-10-2022,30,200,0,351.43,70285.71,70285.71
2589,02-10-2022,,02-10-2022,24,110,0,136.43,15007.14,15007.14
2590,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
2591,02-10-2022,,02-10-2022,12,1,0,946.43,946.43,946.43
2592,02-10-2022,,02-10-2022,15,20,0,447.14,8942.86,8942.86
2593,02-10-2022,,02-10-2022,12,5,0,946.43,4732.14,4732.14
2594,02-10-2022,,02-10-2022,24,50,0,546.79,27339.29,27339.29
2595,02-10-2022,,02-10-2022,24,40,0,546.79,21871.43,21871.43
2596,02-10-2022,,02-10-2022,24,50,0,546.79,27339.29,27339.29
2597,02-10-2022,,02-10-2022,30,75,0,0.71,53.57,53.57
2598,02-10-2022,,02-10-2022,30,50,0,207.14,10357.14,10357.14
2599,02-10-2022,,02-10-2022,30,118,0,355,41890,41890
2600,02-10-2022,,02-10-2022,40,110,0,291.07,32017.86,32017.86
2601,02-10-2022,,02-10-2022,40,100,0,273.21,27321.43,27321.43
2602,02-10-2022,,02-10-2022,40,100,0,264.29,26428.57,26428.57
2603,02-10-2022,,02-10-2022,40,100,0,273.21,27321.43,27321.43
2604,02-10-2022,,02-10-2022,40,100,0,273.21,27321.43,27321.43
2605,02-10-2022,,02-10-2022,40,100,0,273.21,27321.43,27321.43
2606,02-10-2022,,02-10-2022,30,10,0,370.54,3705.36,3705.36
2607,02-10-2022,,02-10-2022,12,710,0,130.51,92661.02,92661.02
2608,02-10-2022,,02-10-2022,12,710,0,113.56,80627.12,80627.12
2609,02-10-2022,,02-10-2022,12,492,6,113.56,55928.75,55928.75
2610,02-10-2022,,02-10-2022,12,710,0,113.56,80627.12,80627.12
2611,02-10-2022,,02-10-2022,12,700,0,113.56,79491.53,79491.53
2612,02-10-2022,,02-10-2022,24,40,0,546.79,21871.43,21871.43
2613,02-10-2022,,02-10-2022,24,50,0,546.79,27339.29,27339.29
2614,02-10-2022,,02-10-2022,12,157,6,113.56,17884.8,17884.8
2615,02-10-2022,,02-10-2022,12,710,0,113.56,80627.12,80627.12
2616,02-10-2022,,02-10-2022,24,50,0,550.71,27535.71,27535.71
2617,02-10-2022,,02-10-2022,12,540,0,113.56,61322.03,61322.03
2618,02-10-2022,,02-10-2022,24,2,0,289.29,578.57,578.57
2619,02-10-2022,,02-10-2022,30,100,0,428.57,42857.14,42857.14
2620,02-10-2022,,02-10-2022,30,100,0,446.43,44642.86,44642.86
2621,02-10-2022,,02-10-2022,24,150,0,289.29,43392.86,43392.86
2622,02-10-2022,,02-10-2022,30,53,0,428.57,22714.29,22714.29
2623,02-10-2022,,02-10-2022,24,40,0,275,11000,11000
2624,02-10-2022,,02-10-2022,24,100,0,267.86,26785.71,26785.71
2625,02-10-2022,,02-10-2022,30,147,0,428.57,63000,63000
2626,02-10-2022,,02-10-2022,24,80,0,275,22000,22000
2627,02-10-2022,,02-10-2022,30,140,0,428.57,60000,60000
2628,02-10-2022,,02-10-2022,24,170,0,255.08,43364.41,43364.41
2629,02-10-2022,,02-10-2022,30,5,0,348.21,1741.07,1741.07
2630,02-10-2022,,02-10-2022,24,40,0,546.79,21871.43,21871.43
2631,02-10-2022,,02-10-2022,24,40,0,546.79,21871.43,21871.43
2632,02-10-2022,,02-10-2022,30,10,0,330.36,3303.57,3303.57
2633,02-10-2022,,02-10-2022,24,50,0,550.71,27535.71,27535.71
2634,02-10-2022,,02-10-2022,30,300,0,351.43,105428.57,105428.57
2635,02-10-2022,,02-10-2022,30,150,0,351.43,52714.29,52714.29
2636,02-10-2022,,02-10-2022,30,100,0,351.43,35142.86,35142.86
2637,02-10-2022,,02-10-2022,30,5,0,330.36,1651.79,1651.79
2638,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
2639,02-10-2022,,02-10-2022,24,130,0,129.29,16807.14,16807.14
2640,02-10-2022,,02-10-2022,30,20,0,330.36,6607.14,6607.14
2641,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
2642,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
2643,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
2644,02-10-2022,,02-10-2022,24,120,0,136.43,16371.43,16371.43
2645,02-10-2022,,02-10-2022,12,5,0,930.36,4651.79,4651.79
2646,02-10-2022,,02-10-2022,30,20,0,365.71,7314.29,7314.29
2647,02-10-2022,,02-10-2022,30,190,0,365.71,69485.71,69485.71
2648,02-10-2022,,02-10-2022,30,150,0,351.43,52714.29,52714.29
2649,02-10-2022,,02-10-2022,30,280,0,351.43,98400,98400
2650,02-10-2022,,02-10-2022,30,5,0,370.54,1852.68,1852.68
2651,02-10-2022,,02-10-2022,30,20,0,370.54,7410.71,7410.71
2652,02-10-2022,,02-10-2022,30,10,0,370.54,3705.36,3705.36
2653,02-10-2022,,02-10-2022,12,7,0,765.18,5356.25,5356.25
2654,02-10-2022,,02-10-2022,24,110,0,148.31,16313.56,16313.56
2655,02-10-2022,,02-10-2022,24,60,0,148.31,8898.31,8898.31
2656,02-10-2022,,02-10-2022,24,230,0,148.31,34110.17,34110.17
2657,02-10-2022,,02-10-2022,24,200,0,148.31,29661.02,29661.02
2658,02-10-2022,,02-10-2022,24,250,0,148.31,37076.27,37076.27
2659,02-10-2022,,02-10-2022,24,72,0,148.31,10677.97,10677.97
2660,02-10-2022,,02-10-2022,30,17,0,370.54,6299.11,6299.11
2661,02-10-2022,,02-10-2022,24,40,0,278.57,11142.86,11142.86
2662,02-10-2022,,02-10-2022,30,150,0,351.43,52714.29,52714.29
2663,02-10-2022,,02-10-2022,30,200,0,351.43,70285.71,70285.71
2664,02-10-2022,,02-10-2022,30,100,0,351.43,35142.86,35142.86
2665,02-10-2022,,02-10-2022,24,40,0,264.29,10571.43,10571.43
2666,02-10-2022,,02-10-2022,30,100,0,351.43,35142.86,35142.86
2667,02-10-2022,,02-10-2022,30,105,0,351.43,36900,36900
2668,02-10-2022,,02-10-2022,24,50,0,264.29,13214.29,13214.29
2669,02-10-2022,,02-10-2022,30,100,0,351.43,35142.86,35142.86
2670,02-10-2022,,02-10-2022,24,40,0,278.57,11142.86,11142.86
2671,02-10-2022,,02-10-2022,24,40,0,264.29,10571.43,10571.43
2672,02-10-2022,,02-10-2022,24,50,0,264.29,13214.29,13214.29
2673,02-10-2022,,02-10-2022,30,10,0,370.54,3705.36,3705.36
2674,02-10-2022,,02-10-2022,24,50,0,546.79,27339.29,27339.29
2675,02-10-2022,,02-10-2022,30,15,0,370.54,5558.04,5558.04
2676,02-10-2022,,02-10-2022,12,710,0,105.08,74610.17,74610.17
2677,02-10-2022,,02-10-2022,12,710,0,105.08,74610.17,74610.17
2678,02-10-2022,,02-10-2022,12,740,0,105.08,77762.71,77762.71
2679,02-10-2022,,02-10-2022,12,680,0,105.08,71457.63,71457.63
2680,02-10-2022,,02-10-2022,12,680,0,105.93,72033.9,72033.9
2681,02-10-2022,,02-10-2022,24,5,0,691.43,3457.14,3457.14
2682,02-10-2022,,02-10-2022,30,105,0,428.57,45000,45000
2683,02-10-2022,,02-10-2022,24,50,0,275,13750,13750
2684,02-10-2022,,02-10-2022,30,100,0,428.57,42857.14,42857.14
2685,02-10-2022,,02-10-2022,30,98,0,428.57,42000,42000
2686,02-10-2022,,02-10-2022,24,360,0,255.08,91830.51,91830.51
2687,02-10-2022,,02-10-2022,9,30,0,513.21,15396.43,15396.43
2688,02-10-2022,,02-10-2022,9,20,0,498.93,9978.57,9978.57
2689,02-10-2022,,02-10-2022,24,40,0,287.86,11514.29,11514.29
2690,02-10-2022,,02-10-2022,24,100,0,273.57,27357.14,27357.14
2691,02-10-2022,,02-10-2022,24,200,0,287.86,57571.43,57571.43
2692,02-10-2022,,02-10-2022,24,100,0,273.57,27357.14,27357.14
2693,02-10-2022,,02-10-2022,24,100,0,273.57,27357.14,27357.14
2694,02-10-2022,,02-10-2022,24,150,0,273.57,41035.71,41035.71
2695,02-10-2022,,02-10-2022,24,110,0,273.57,30092.86,30092.86
2696,02-10-2022,,02-10-2022,24,40,0,561.07,22442.86,22442.86
2697,02-10-2022,,02-10-2022,24,50,0,546.79,27339.29,27339.29
2698,02-10-2022,,02-10-2022,24,50,0,250.89,12544.64,12544.64
2699,02-10-2022,,02-10-2022,24,50,0,250.89,12544.64,12544.64
2700,02-10-2022,,02-10-2022,12,3,0,866.07,2598.21,2598.21
2701,02-10-2022,,02-10-2022,15,20,0,447.14,8942.86,8942.86
2702,02-10-2022,,02-10-2022,30,2,0,468.75,937.5,937.5
2703,02-10-2022,,02-10-2022,30,102,0,148.31,15127.12,15127.12
2704,02-10-2022,,02-10-2022,30,20,0,468.75,9375,9375
2705,02-10-2022,,02-10-2022,30,10,0,450.89,4508.93,4508.93
2706,02-10-2022,,02-10-2022,30,20,0,450.89,9017.86,9017.86
2707,02-10-2022,,02-10-2022,30,10,0,450.89,4508.93,4508.93
2708,02-10-2022,,02-10-2022,30,100,0,131.36,13135.59,13135.59
2709,02-10-2022,,02-10-2022,24,50,0,150.71,7535.71,7535.71
2710,02-10-2022,,02-10-2022,24,50,0,150.71,7535.71,7535.71
2711,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
2712,02-10-2022,,02-10-2022,24,25,0,136.43,3410.71,3410.71
2713,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
2714,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
2715,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
2716,02-10-2022,,02-10-2022,12,5,0,779.46,3897.32,3897.32
2717,02-10-2022,,02-10-2022,24,2,0,289.29,578.57,578.57
2718,02-10-2022,,02-10-2022,24,50,0,701.34,35066.96,35066.96
2719,02-10-2022,,02-10-2022,24,40,0,683.48,27339.29,27339.29
2720,02-10-2022,,02-10-2022,12,20,0,662.5,13250,13250
2721,02-10-2022,,02-10-2022,24,50,0,683.48,34174.11,34174.11
2722,02-10-2022,,02-10-2022,24,50,0,683.48,34174.11,34174.11
2723,02-10-2022,,02-10-2022,24,50,0,683.48,34174.11,34174.11
2724,02-10-2022,,02-10-2022,9,30,0,238.57,7157.14,7157.14
2725,02-10-2022,,02-10-2022,9,20,0,498.93,9978.57,9978.57
2726,02-10-2022,,02-10-2022,9,40,0,502.86,20114.29,20114.29
2727,02-10-2022,,02-10-2022,24,25,0,136.43,3410.71,3410.71
2728,02-10-2022,,02-10-2022,9,20,0,498.93,9978.57,9978.57
2729,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
2730,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
2731,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
2732,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
2733,02-10-2022,,02-10-2022,30,200,0,343.75,68750,68750
2734,02-10-2022,,02-10-2022,30,200,0,316.96,63392.86,63392.86
2735,02-10-2022,,02-10-2022,30,120,0,325.89,39107.14,39107.14
2736,02-10-2022,,02-10-2022,30,100,0,325.89,32589.29,32589.29
2737,02-10-2022,,02-10-2022,30,95,0,325.89,30959.82,30959.82
2738,02-10-2022,,02-10-2022,30,5,0,325.89,1629.46,1629.46
2739,02-10-2022,,02-10-2022,30,150,0,325.89,48883.93,48883.93
2740,02-10-2022,,02-10-2022,30,100,0,325.89,32589.29,32589.29
2741,02-10-2022,,02-10-2022,30,100,0,325.89,32589.29,32589.29
2742,02-10-2022,,02-10-2022,24,150,0,157.86,23678.57,23678.57
2743,02-10-2022,,02-10-2022,24,50,0,165,8250,8250
2744,02-10-2022,,02-10-2022,24,50,0,165,8250,8250
2745,02-10-2022,,02-10-2022,24,100,0,165,16500,16500
2746,02-10-2022,,02-10-2022,24,50,0,535.71,26785.71,26785.71
2747,02-10-2022,,02-10-2022,24,40,0,517.86,20714.29,20714.29
2748,02-10-2022,,02-10-2022,24,30,0,517.86,15535.71,15535.71
2749,02-10-2022,,02-10-2022,24,20,0,517.86,10357.14,10357.14
